"","Subject","TrialId","CRESP","RESP","ACC","RT","Block","Stimulus","Condition","CategoryName","NBlocks","LogNBlocks","LogRT"
"2556",53,264,"f","f",1,542,0,"A5","Label","A_Gatoo",4,1.38629436111989,6.29526600143965
"2557",57,1,"f","f",1,4442,1,"A2","Label","A_Gatoo",3,1.09861228866811,8.39886000445437
"2558",57,2,"f","f",1,1132,1,"A6","Label","A_Gatoo",3,1.09861228866811,7.03174125876313
"2559",57,3,"f","f",1,893,1,"A4","Label","A_Gatoo",3,1.09861228866811,6.7945865808765
"2560",57,4,"h","f",0,842,1,"B2","Label","A_Gatoo",3,1.09861228866811,6.73578001424233
"2561",57,5,"h","f",0,484,1,"B6","Label","A_Gatoo",3,1.09861228866811,6.18208490671663
"2562",57,6,"h","h",1,641,1,"B4","Label","A_Gatoo",3,1.09861228866811,6.46302945692067
"2563",57,7,"f","h",0,809,1,"A3","Label","A_Gatoo",3,1.09861228866811,6.69579891705849
"2564",57,8,"h","h",1,1354,1,"B5","Label","A_Gatoo",3,1.09861228866811,7.21081845347222
"2565",57,9,"h","h",1,1937,1,"B3","Label","A_Gatoo",3,1.09861228866811,7.568895663407
"2566",57,10,"f","f",1,1299,1,"A5","Label","A_Gatoo",3,1.09861228866811,7.1693500166706
"2567",57,11,"h","h",1,1817,1,"B1","Label","A_Gatoo",3,1.09861228866811,7.50494206839617
"2568",57,12,"f","h",0,1658,1,"A1","Label","A_Gatoo",3,1.09861228866811,7.41336733569524
"2569",57,13,"h","h",1,1010,2,"B1","Label","A_Gatoo",3,1.09861228866811,6.9177056098353
"2570",57,14,"f","f",1,744,2,"A4","Label","A_Gatoo",3,1.09861228866811,6.61204103483309
"2571",57,15,"f","h",0,1872,2,"A2","Label","A_Gatoo",3,1.09861228866811,7.53476265703754
"2572",57,16,"h","f",0,1481,2,"B6","Label","A_Gatoo",3,1.09861228866811,7.3004728142678
"2573",57,17,"f","h",0,2437,2,"A1","Label","A_Gatoo",3,1.09861228866811,7.79852305362521
"2574",57,18,"h","h",1,4402,2,"B3","Label","A_Gatoo",3,1.09861228866811,8.38981426208641
"2575",57,19,"h","f",0,1055,2,"B4","Label","A_Gatoo",3,1.09861228866811,6.96129604591017
"2576",57,20,"f","f",1,1239,2,"A6","Label","A_Gatoo",3,1.09861228866811,7.12205988162914
"2577",57,21,"f","h",0,2379,2,"A3","Label","A_Gatoo",3,1.09861228866811,7.77443551030296
"2578",57,22,"h","h",1,4135,2,"B5","Label","A_Gatoo",3,1.09861228866811,8.32724260745779
"2579",57,23,"f","h",0,680,2,"A5","Label","A_Gatoo",3,1.09861228866811,6.52209279817015
"2580",57,24,"h","h",1,1837,2,"B2","Label","A_Gatoo",3,1.09861228866811,7.51588908521513
"2581",57,25,"h","h",1,581,3,"B3","Label","A_Gatoo",3,1.09861228866811,6.36475075685191
"2582",57,26,"h","h",1,561,3,"B5","Label","A_Gatoo",3,1.09861228866811,6.3297209055227
"2583",57,27,"f","f",1,644,3,"A2","Label","A_Gatoo",3,1.09861228866811,6.46769872610435
"2584",57,28,"h","h",1,3993,3,"B6","Label","A_Gatoo",3,1.09861228866811,8.29229810706322
"2585",57,29,"h","h",1,671,3,"B1","Label","A_Gatoo",3,1.09861228866811,6.50876913697168
"2586",57,30,"f","f",1,549,3,"A1","Label","A_Gatoo",3,1.09861228866811,6.30809844150953
"2587",57,31,"h","h",1,755,3,"B4","Label","A_Gatoo",3,1.09861228866811,6.62671774924902
"2588",57,32,"h","h",1,881,3,"B2","Label","A_Gatoo",3,1.09861228866811,6.78105762593618
"2589",57,33,"f","f",1,531,3,"A3","Label","A_Gatoo",3,1.09861228866811,6.27476202124194
"2590",57,34,"f","f",1,1122,3,"A5","Label","A_Gatoo",3,1.09861228866811,7.02286808608264
"2591",57,35,"f","f",1,784,3,"A4","Label","A_Gatoo",3,1.09861228866811,6.66440902035041
"2592",57,36,"f","f",1,513,3,"A6","Label","A_Gatoo",3,1.09861228866811,6.24027584517077
"2593",57,253,"f","f",1,960,0,"A4","Label","A_Gatoo",3,1.09861228866811,6.86693328446188
"2594",57,254,"h","h",1,515,0,"B5","Label","A_Gatoo",3,1.09861228866811,6.24416690066374
"2595",57,255,"f","f",1,711,0,"A5","Label","A_Gatoo",3,1.09861228866811,6.56667242980324
"2596",57,256,"f","f",1,558,0,"A6","Label","A_Gatoo",3,1.09861228866811,6.32435896238131
"2597",57,257,"f","f",1,580,0,"TestA2","Label","A_Gatoo",3,1.09861228866811,6.36302810354046
"2598",57,258,"h","h",1,569,0,"B3","Label","A_Gatoo",3,1.09861228866811,6.34388043412633
"2599",57,259,"f","f",1,843,0,"TestA1","Label","A_Gatoo",3,1.09861228866811,6.73696695800186
"2600",57,260,"h","h",1,647,0,"TestB1","Label","A_Gatoo",3,1.09861228866811,6.4723462945009
"2601",57,261,"h","h",1,916,0,"B6","Label","A_Gatoo",3,1.09861228866811,6.82001636467413
"2602",57,262,"f","f",1,483,0,"A3","Label","A_Gatoo",3,1.09861228866811,6.18001665365257
"2603",57,263,"h","h",1,742,0,"TestB2","Label","A_Gatoo",3,1.09861228866811,6.60934924316738
"2604",57,264,"h","h",1,596,0,"B4","Label","A_Gatoo",3,1.09861228866811,6.39024066706535
"2605",58,1,"f","h",0,1163,1,"A6","NoLabel","NoName",2,0.693147180559945,7.05875815251866
"2606",58,2,"f","f",1,1648,1,"A3","NoLabel","NoName",2,0.693147180559945,7.40731771046942
"2607",58,3,"h","h",1,1098,1,"B4","NoLabel","NoName",2,0.693147180559945,7.00124562206948
"2608",58,4,"f","f",1,738,1,"A1","NoLabel","NoName",2,0.693147180559945,6.60394382460047
"2609",58,5,"h","h",1,716,1,"B6","NoLabel","NoName",2,0.693147180559945,6.57368016696065
"2610",58,6,"h","h",1,1497,1,"B3","NoLabel","NoName",2,0.693147180559945,7.31121838441963
"2611",58,7,"h","h",1,1000,1,"B1","NoLabel","NoName",2,0.693147180559945,6.90775527898214
"2612",58,8,"h","h",1,1564,1,"B2","NoLabel","NoName",2,0.693147180559945,7.35500192110526
"2613",58,9,"f","f",1,845,1,"A4","NoLabel","NoName",2,0.693147180559945,6.73933662735717
"2614",58,10,"h","h",1,592,1,"B5","NoLabel","NoName",2,0.693147180559945,6.38350663488401
"2615",58,11,"f","f",1,593,1,"A5","NoLabel","NoName",2,0.693147180559945,6.38519439899773
"2616",58,12,"f","f",1,854,1,"A2","NoLabel","NoName",2,0.693147180559945,6.74993119378857
"2617",58,13,"h","h",1,485,2,"B6","NoLabel","NoName",2,0.693147180559945,6.18414889093748
"2618",58,14,"f","f",1,686,2,"A4","NoLabel","NoName",2,0.693147180559945,6.53087762772588
"2619",58,15,"f","f",1,1001,2,"A5","NoLabel","NoName",2,0.693147180559945,6.90875477931522
"2620",58,16,"f","f",1,526,2,"A2","NoLabel","NoName",2,0.693147180559945,6.26530121273771
"2621",58,17,"h","h",1,431,2,"B3","NoLabel","NoName",2,0.693147180559945,6.06610809010375
"2622",58,18,"h","h",1,584,2,"B4","NoLabel","NoName",2,0.693147180559945,6.36990098282823
"2623",58,19,"f","f",1,592,2,"A1","NoLabel","NoName",2,0.693147180559945,6.38350663488401
"2624",58,20,"h","h",1,546,2,"B2","NoLabel","NoName",2,0.693147180559945,6.30261897574491
"2625",58,21,"f","f",1,626,2,"A3","NoLabel","NoName",2,0.693147180559945,6.4393503711001
"2626",58,22,"h","h",1,507,2,"B1","NoLabel","NoName",2,0.693147180559945,6.22851100359118
"2627",58,23,"h","h",1,675,2,"B5","NoLabel","NoName",2,0.693147180559945,6.51471269087253
"2628",58,24,"f","f",1,391,2,"A6","NoLabel","NoName",2,0.693147180559945,5.96870755998537
"2629",58,253,"h","h",1,678,0,"B6","NoLabel","NoName",2,0.693147180559945,6.5191472879404
"2630",58,254,"f","f",1,448,0,"A6","NoLabel","NoName",2,0.693147180559945,6.10479323241498
"2631",58,255,"h","h",1,446,0,"B5","NoLabel","NoName",2,0.693147180559945,6.10031895202006
"2632",58,256,"f","f",1,522,0,"A4","NoLabel","NoName",2,0.693147180559945,6.25766758788264
"2633",58,257,"h","h",1,513,0,"B3","NoLabel","NoName",2,0.693147180559945,6.24027584517077
"2634",58,258,"f","f",1,335,0,"A3","NoLabel","NoName",2,0.693147180559945,5.81413053182507
"2635",58,259,"h","h",1,428,0,"B4","NoLabel","NoName",2,0.693147180559945,6.0591231955818
"2636",58,260,"h","h",1,558,0,"TestB1","NoLabel","NoName",2,0.693147180559945,6.32435896238131
"2637",58,261,"f","f",1,423,0,"A5","NoLabel","NoName",2,0.693147180559945,6.04737217904628
"2638",58,262,"f","f",1,515,0,"TestA1","NoLabel","NoName",2,0.693147180559945,6.24416690066374
"2639",58,263,"h","h",1,544,0,"TestB2","NoLabel","NoName",2,0.693147180559945,6.29894924685594
"2640",58,264,"f","f",1,464,0,"TestA2","NoLabel","NoName",2,0.693147180559945,6.13988455222626
"2641",6,1,"","",0,NA,1,"B1","NoLabel","NoName",2,0.693147180559945,NA
"2642",6,2,"h","h",1,4198,1,"B4","NoLabel","NoName",2,0.693147180559945,8.34236350038058
"2643",6,3,"f","h",0,2404,1,"A2","NoLabel","NoName",2,0.693147180559945,7.7848892956551
"2644",6,4,"f","f",1,1583,1,"A5","NoLabel","NoName",2,0.693147180559945,7.36707705988101
"2645",6,5,"h","f",0,1411,1,"B5","NoLabel","NoName",2,0.693147180559945,7.25205395185281
"2646",6,6,"h","h",1,2500,1,"B6","NoLabel","NoName",2,0.693147180559945,7.82404601085629
"2647",6,7,"f","f",1,1629,1,"A1","NoLabel","NoName",2,0.693147180559945,7.39572160860205
"2648",6,8,"f","f",1,2429,1,"A3","NoLabel","NoName",2,0.693147180559945,7.79523492900217
"2649",6,9,"f","h",0,2065,1,"A6","NoLabel","NoName",2,0.693147180559945,7.63288550539513
"2650",6,10,"f","f",1,2174,1,"A4","NoLabel","NoName",2,0.693147180559945,7.68432406768116
"2651",6,11,"h","h",1,3857,1,"B3","NoLabel","NoName",2,0.693147180559945,8.25764495820823
"2652",6,12,"h","h",1,1749,1,"B2","NoLabel","NoName",2,0.693147180559945,7.4667994750186
"2653",6,13,"f","f",1,1916,2,"A5","NoLabel","NoName",2,0.693147180559945,7.55799495853081
"2654",6,14,"f","f",1,1230,2,"A6","NoLabel","NoName",2,0.693147180559945,7.11476944836646
"2655",6,15,"h","h",1,1343,2,"B2","NoLabel","NoName",2,0.693147180559945,7.20266119652324
"2656",6,16,"h","h",1,1091,2,"B3","NoLabel","NoName",2,0.693147180559945,6.99484998583307
"2657",6,17,"f","f",1,1888,2,"A2","NoLabel","NoName",2,0.693147180559945,7.54327334670545
"2658",6,18,"h","h",1,2581,2,"B6","NoLabel","NoName",2,0.693147180559945,7.85593219971861
"2659",6,19,"f","f",1,1725,2,"A1","NoLabel","NoName",2,0.693147180559945,7.45298232946546
"2660",6,20,"h","h",1,1760,2,"B5","NoLabel","NoName",2,0.693147180559945,7.4730690880322
"2661",6,21,"h","h",1,1279,2,"B4","NoLabel","NoName",2,0.693147180559945,7.15383380157884
"2662",6,22,"f","f",1,1688,2,"A3","NoLabel","NoName",2,0.693147180559945,7.4312996751559
"2663",6,23,"f","f",1,998,2,"A4","NoLabel","NoName",2,0.693147180559945,6.90575327631146
"2664",6,24,"h","h",1,857,2,"B1","NoLabel","NoName",2,0.693147180559945,6.75343791859778
"2665",6,253,"f","f",1,1762,0,"A3","NoLabel","NoName",2,0.693147180559945,7.47420480649612
"2666",6,254,"h","h",1,924,0,"B3","NoLabel","NoName",2,0.693147180559945,6.82871207164168
"2667",6,255,"h","h",1,1646,0,"B4","NoLabel","NoName",2,0.693147180559945,7.40610338123702
"2668",6,256,"f","f",1,1304,0,"TestA2","NoLabel","NoName",2,0.693147180559945,7.1731917424866
"2669",6,257,"h","h",1,1576,0,"B6","NoLabel","NoName",2,0.693147180559945,7.36264527041782
"2670",6,258,"f","f",1,1655,0,"A6","NoLabel","NoName",2,0.693147180559945,7.41155628781116
"2671",6,259,"f","f",1,1682,0,"A4","NoLabel","NoName",2,0.693147180559945,7.42773884053289
"2672",6,260,"h","h",1,1529,0,"B5","NoLabel","NoName",2,0.693147180559945,7.33236920592906
"2673",6,261,"h","h",1,1253,0,"TestB2","NoLabel","NoName",2,0.693147180559945,7.13329595489607
"2674",6,262,"f","f",1,1092,0,"A5","NoLabel","NoName",2,0.693147180559945,6.99576615630485
"2675",6,263,"f","f",1,1516,0,"TestA1","NoLabel","NoName",2,0.693147180559945,7.32383056620232
"2676",6,264,"h","h",1,1670,0,"TestB1","NoLabel","NoName",2,0.693147180559945,7.4205789054108
"2677",59,1,"f","f",1,1858,1,"A3","NoLabel","NoName",4,1.38629436111989,7.52725591937378
"2678",59,2,"h","h",1,696,1,"B5","NoLabel","NoName",4,1.38629436111989,6.54534966033442
"2679",59,3,"h","f",0,764,1,"B1","NoLabel","NoName",4,1.38629436111989,6.63856778916652
"2680",59,4,"f","h",0,863,1,"A2","NoLabel","NoName",4,1.38629436111989,6.76041469108343
"2681",59,5,"h","f",0,884,1,"B3","NoLabel","NoName",4,1.38629436111989,6.78445706263764
"2682",59,6,"f","h",0,811,1,"A6","NoLabel","NoName",4,1.38629436111989,6.69826805411541
"2683",59,7,"f","h",0,976,1,"A5","NoLabel","NoName",4,1.38629436111989,6.88346258641309
"2684",59,8,"f","f",1,1039,1,"A1","NoLabel","NoName",4,1.38629436111989,6.94601399109923
"2685",59,9,"h","f",0,891,1,"B2","NoLabel","NoName",4,1.38629436111989,6.79234442747081
"2686",59,10,"f","h",0,1995,1,"A4","NoLabel","NoName",4,1.38629436111989,7.59839932932396
"2687",59,11,"h","f",0,1083,1,"B4","NoLabel","NoName",4,1.38629436111989,6.98749024700099
"2688",59,12,"h","h",1,1132,1,"B6","NoLabel","NoName",4,1.38629436111989,7.03174125876313
"2689",59,13,"f","h",0,929,2,"A4","NoLabel","NoName",4,1.38629436111989,6.83410873881384
"2690",59,14,"h","h",1,1549,2,"B4","NoLabel","NoName",4,1.38629436111989,7.34536484041687
"2691",59,15,"f","f",1,1039,2,"A2","NoLabel","NoName",4,1.38629436111989,6.94601399109923
"2692",59,16,"h","h",1,799,2,"B6","NoLabel","NoName",4,1.38629436111989,6.68336094576627
"2693",59,17,"f","f",1,797,2,"A1","NoLabel","NoName",4,1.38629436111989,6.68085467879022
"2694",59,18,"h","f",0,1017,2,"B2","NoLabel","NoName",4,1.38629436111989,6.92461239604856
"2695",59,19,"f","f",1,756,2,"A3","NoLabel","NoName",4,1.38629436111989,6.62804137617953
"2696",59,20,"f","h",0,794,2,"A6","NoLabel","NoName",4,1.38629436111989,6.67708346124714
"2697",59,21,"h","f",0,553,2,"B1","NoLabel","NoName",4,1.38629436111989,6.31535800152233
"2698",59,22,"f","h",0,965,2,"A5","NoLabel","NoName",4,1.38629436111989,6.87212810133899
"2699",59,23,"h","h",1,1001,2,"B5","NoLabel","NoName",4,1.38629436111989,6.90875477931522
"2700",59,24,"h","f",0,1027,2,"B3","NoLabel","NoName",4,1.38629436111989,6.93439720992856
"2701",59,25,"f","h",0,617,3,"A2","NoLabel","NoName",4,1.38629436111989,6.42486902390539
"2702",59,26,"f","h",0,728,3,"A4","NoLabel","NoName",4,1.38629436111989,6.59030104819669
"2703",59,27,"h","f",0,641,3,"B1","NoLabel","NoName",4,1.38629436111989,6.46302945692067
"2704",59,28,"f","f",1,702,3,"A1","NoLabel","NoName",4,1.38629436111989,6.55393340402581
"2705",59,29,"f","h",0,819,3,"A5","NoLabel","NoName",4,1.38629436111989,6.70808408385307
"2706",59,30,"h","f",0,906,3,"B2","NoLabel","NoName",4,1.38629436111989,6.80903930604298
"2707",59,31,"h","h",1,828,3,"B5","NoLabel","NoName",4,1.38629436111989,6.71901315438526
"2708",59,32,"f","f",1,767,3,"A3","NoLabel","NoName",4,1.38629436111989,6.64248680136726
"2709",59,33,"h","h",1,866,3,"B3","NoLabel","NoName",4,1.38629436111989,6.76388490856244
"2710",59,34,"h","h",1,657,3,"B6","NoLabel","NoName",4,1.38629436111989,6.48768401848461
"2711",59,35,"h","h",1,746,3,"B4","NoLabel","NoName",4,1.38629436111989,6.61472560020376
"2712",59,36,"f","f",1,669,3,"A6","NoLabel","NoName",4,1.38629436111989,6.50578406012823
"2713",59,37,"h","h",1,693,4,"B4","NoLabel","NoName",4,1.38629436111989,6.5410299991899
"2714",59,38,"h","h",1,743,4,"B3","NoLabel","NoName",4,1.38629436111989,6.61069604471776
"2715",59,39,"h","h",1,821,4,"B1","NoLabel","NoName",4,1.38629436111989,6.71052310945243
"2716",59,40,"h","h",1,871,4,"B5","NoLabel","NoName",4,1.38629436111989,6.7696419768525
"2717",59,41,"f","f",1,1007,4,"A5","NoLabel","NoName",4,1.38629436111989,6.91473089271856
"2718",59,42,"h","h",1,1463,4,"B6","NoLabel","NoName",4,1.38629436111989,7.28824440102012
"2719",59,43,"f","f",1,669,4,"A4","NoLabel","NoName",4,1.38629436111989,6.50578406012823
"2720",59,44,"h","h",1,885,4,"B2","NoLabel","NoName",4,1.38629436111989,6.78558764500793
"2721",59,45,"f","f",1,850,4,"A1","NoLabel","NoName",4,1.38629436111989,6.74523634948436
"2722",59,46,"f","f",1,713,4,"A2","NoLabel","NoName",4,1.38629436111989,6.5694814204143
"2723",59,47,"f","f",1,554,4,"A3","NoLabel","NoName",4,1.38629436111989,6.31716468674728
"2724",59,48,"f","f",1,612,4,"A6","NoLabel","NoName",4,1.38629436111989,6.41673228251233
"2725",59,253,"h","h",1,834,0,"B3","NoLabel","NoName",4,1.38629436111989,6.72623340235875
"2726",59,254,"f","f",1,1113,0,"A4","NoLabel","NoName",4,1.38629436111989,7.01481435127554
"2727",59,255,"f","f",1,713,0,"A6","NoLabel","NoName",4,1.38629436111989,6.5694814204143
"2728",59,256,"f","f",1,1010,0,"A3","NoLabel","NoName",4,1.38629436111989,6.9177056098353
"2729",59,257,"h","h",1,935,0,"B6","NoLabel","NoName",4,1.38629436111989,6.84054652928869
"2730",59,258,"f","f",1,752,0,"TestA1","NoLabel","NoName",4,1.38629436111989,6.62273632394984
"2731",59,259,"h","h",1,1053,0,"TestB1","NoLabel","NoName",4,1.38629436111989,6.95939851213398
"2732",59,260,"h","h",1,1121,0,"TestB2","NoLabel","NoName",4,1.38629436111989,7.02197642307216
"2733",59,261,"f","f",1,798,0,"TestA2","NoLabel","NoName",4,1.38629436111989,6.68210859744981
"2734",59,262,"h","h",1,1226,0,"B5","NoLabel","NoName",4,1.38629436111989,7.11151211649616
"2735",59,263,"f","f",1,1054,0,"A5","NoLabel","NoName",4,1.38629436111989,6.96034772910131
"2736",59,264,"h","h",1,1007,0,"B4","NoLabel","NoName",4,1.38629436111989,6.91473089271856
"2737",60,1,"h","f",0,1328,1,"B5","Label","A_Saldie",2,0.693147180559945,7.19142933003638
"2738",60,2,"f","f",1,1502,1,"A4","Label","A_Saldie",2,0.693147180559945,7.31455283232408
"2739",60,3,"f","h",0,1456,1,"A2","Label","A_Saldie",2,0.693147180559945,7.28344822875663
"2740",60,4,"f","f",1,1949,1,"A6","Label","A_Saldie",2,0.693147180559945,7.57507169950756
"2741",60,5,"f","h",0,1628,1,"A5","Label","A_Saldie",2,0.693147180559945,7.39510754656249
"2742",60,6,"h","h",1,2190,1,"B4","Label","A_Saldie",2,0.693147180559945,7.69165682281055
"2743",60,7,"h","h",1,1256,1,"B1","Label","A_Saldie",2,0.693147180559945,7.13568734702814
"2744",60,8,"f","f",1,1146,1,"A3","Label","A_Saldie",2,0.693147180559945,7.04403289727469
"2745",60,9,"h","h",1,796,1,"B6","Label","A_Saldie",2,0.693147180559945,6.67959918584438
"2746",60,10,"h","h",1,923,1,"B2","Label","A_Saldie",2,0.693147180559945,6.82762923450285
"2747",60,11,"f","f",1,723,1,"A1","Label","A_Saldie",2,0.693147180559945,6.58340922215876
"2748",60,12,"h","h",1,587,1,"B3","Label","A_Saldie",2,0.693147180559945,6.3750248198281
"2749",60,13,"f","f",1,1233,2,"A4","Label","A_Saldie",2,0.693147180559945,7.11720550316434
"2750",60,14,"f","f",1,745,2,"A5","Label","A_Saldie",2,0.693147180559945,6.61338421837956
"2751",60,15,"f","f",1,584,2,"A1","Label","A_Saldie",2,0.693147180559945,6.36990098282823
"2752",60,16,"h","h",1,670,2,"B1","Label","A_Saldie",2,0.693147180559945,6.50727771238501
"2753",60,17,"f","f",1,656,2,"A3","Label","A_Saldie",2,0.693147180559945,6.48616078894409
"2754",60,18,"h","h",1,1137,2,"B3","Label","A_Saldie",2,0.693147180559945,7.03614849375054
"2755",60,19,"h","h",1,610,2,"B2","Label","A_Saldie",2,0.693147180559945,6.41345895716736
"2756",60,20,"f","f",1,723,2,"A2","Label","A_Saldie",2,0.693147180559945,6.58340922215876
"2757",60,21,"h","h",1,609,2,"B4","Label","A_Saldie",2,0.693147180559945,6.4118182677099
"2758",60,22,"h","h",1,722,2,"B6","Label","A_Saldie",2,0.693147180559945,6.58202513889283
"2759",60,23,"h","h",1,618,2,"B5","Label","A_Saldie",2,0.693147180559945,6.42648845745769
"2760",60,24,"f","f",1,671,2,"A6","Label","A_Saldie",2,0.693147180559945,6.50876913697168
"2761",60,253,"h","h",1,646,0,"B5","Label","A_Saldie",2,0.693147180559945,6.4707995037826
"2762",60,254,"h","h",1,797,0,"B6","Label","A_Saldie",2,0.693147180559945,6.68085467879022
"2763",60,255,"f","f",1,494,0,"A6","Label","A_Saldie",2,0.693147180559945,6.20253551718792
"2764",60,256,"f","f",1,887,0,"TestA2","Label","A_Saldie",2,0.693147180559945,6.78784498230958
"2765",60,257,"f","f",1,676,0,"A3","Label","A_Saldie",2,0.693147180559945,6.51619307604296
"2766",60,258,"f","f",1,660,0,"A4","Label","A_Saldie",2,0.693147180559945,6.49223983502047
"2767",60,259,"f","f",1,678,0,"A5","Label","A_Saldie",2,0.693147180559945,6.5191472879404
"2768",60,260,"f","f",1,525,0,"TestA1","Label","A_Saldie",2,0.693147180559945,6.26339826259162
"2769",60,261,"h","h",1,616,0,"B4","Label","A_Saldie",2,0.693147180559945,6.42324696353352
"2770",60,262,"h","h",1,684,0,"TestB1","Label","A_Saldie",2,0.693147180559945,6.52795791762255
"2771",60,263,"h","h",1,993,0,"TestB2","Label","A_Saldie",2,0.693147180559945,6.90073066404517
"2772",60,264,"h","h",1,550,0,"B3","Label","A_Saldie",2,0.693147180559945,6.30991827822652
"2773",7,1,"h","h",1,1935,1,"B5","NoLabel","NoName",4,1.38629436111989,7.56786260546388
"2774",7,2,"h","h",1,1657,1,"B2","NoLabel","NoName",4,1.38629436111989,7.41276401742656
"2775",7,3,"h","h",1,992,1,"B3","NoLabel","NoName",4,1.38629436111989,6.89972310728487
"2776",7,4,"f","h",0,1210,1,"A3","NoLabel","NoName",4,1.38629436111989,7.09837563859079
"2777",7,5,"f","h",0,891,1,"A6","NoLabel","NoName",4,1.38629436111989,6.79234442747081
"2778",7,6,"f","h",0,1632,1,"A2","NoLabel","NoName",4,1.38629436111989,7.39756153552405
"2779",7,7,"f","f",1,908,1,"A1","NoLabel","NoName",4,1.38629436111989,6.81124437860129
"2780",7,8,"h","h",1,1533,1,"B6","NoLabel","NoName",4,1.38629436111989,7.33498187887181
"2781",7,9,"f","h",0,1002,1,"A5","NoLabel","NoName",4,1.38629436111989,6.90975328164481
"2782",7,10,"f","h",0,3357,1,"A4","NoLabel","NoName",4,1.38629436111989,8.11880299698004
"2783",7,11,"h","f",0,3309,1,"B1","NoLabel","NoName",4,1.38629436111989,8.10440130792161
"2784",7,12,"h","f",0,2096,1,"B4","NoLabel","NoName",4,1.38629436111989,7.64778604544093
"2785",7,13,"h","h",1,2553,2,"B3","NoLabel","NoName",4,1.38629436111989,7.84502441724148
"2786",7,14,"h","f",0,1553,2,"B4","NoLabel","NoName",4,1.38629436111989,7.34794382314869
"2787",7,15,"f","f",1,1757,2,"A4","NoLabel","NoName",4,1.38629436111989,7.4713630881871
"2788",7,16,"h","h",1,2059,2,"B2","NoLabel","NoName",4,1.38629436111989,7.62997570702779
"2789",7,17,"f","h",0,1549,2,"A1","NoLabel","NoName",4,1.38629436111989,7.34536484041687
"2790",7,18,"h","f",0,2626,2,"B5","NoLabel","NoName",4,1.38629436111989,7.87321705486274
"2791",7,19,"f","h",0,1619,2,"A5","NoLabel","NoName",4,1.38629436111989,7.38956395367764
"2792",7,20,"h","f",0,2219,2,"B6","NoLabel","NoName",4,1.38629436111989,7.70481192293259
"2793",7,21,"h","f",0,8759,2,"B1","NoLabel","NoName",4,1.38629436111989,9.07783702216309
"2794",7,22,"f","h",0,3746,2,"A2","NoLabel","NoName",4,1.38629436111989,8.22844388300403
"2795",7,23,"f","h",0,3732,2,"A6","NoLabel","NoName",4,1.38629436111989,8.22469956196723
"2796",7,24,"f","f",1,1580,2,"A3","NoLabel","NoName",4,1.38629436111989,7.36518012602101
"2797",7,25,"h","f",0,1097,3,"B1","NoLabel","NoName",4,1.38629436111989,7.00033446027523
"2798",7,26,"f","f",1,1221,3,"A5","NoLabel","NoName",4,1.38629436111989,7.1074254741107
"2799",7,27,"f","f",1,2210,3,"A1","NoLabel","NoName",4,1.38629436111989,7.7007477945118
"2800",7,28,"h","h",1,725,3,"B5","NoLabel","NoName",4,1.38629436111989,6.58617165485467
"2801",7,29,"f","f",1,1435,3,"A6","NoLabel","NoName",4,1.38629436111989,7.26892012819372
"2802",7,30,"f","f",1,714,3,"A4","NoLabel","NoName",4,1.38629436111989,6.57088296233958
"2803",7,31,"h","h",1,787,3,"B3","NoLabel","NoName",4,1.38629436111989,6.6682282484174
"2804",7,32,"h","h",1,793,3,"B6","NoLabel","NoName",4,1.38629436111989,6.67582322163485
"2805",7,33,"h","h",1,936,3,"B2","NoLabel","NoName",4,1.38629436111989,6.84161547647759
"2806",7,34,"h","h",1,511,3,"B4","NoLabel","NoName",4,1.38629436111989,6.2363695902037
"2807",7,35,"f","f",1,894,3,"A3","NoLabel","NoName",4,1.38629436111989,6.79570577517351
"2808",7,36,"f","f",1,1059,3,"A2","NoLabel","NoName",4,1.38629436111989,6.96508034560141
"2809",7,37,"f","f",1,715,4,"A6","NoLabel","NoName",4,1.38629436111989,6.57228254269401
"2810",7,38,"h","h",1,1183,4,"B4","NoLabel","NoName",4,1.38629436111989,7.07580886397839
"2811",7,39,"h","h",1,629,4,"B1","NoLabel","NoName",4,1.38629436111989,6.44413125670044
"2812",7,40,"f","f",1,1456,4,"A5","NoLabel","NoName",4,1.38629436111989,7.28344822875663
"2813",7,41,"f","f",1,871,4,"A1","NoLabel","NoName",4,1.38629436111989,6.7696419768525
"2814",7,42,"f","f",1,546,4,"A2","NoLabel","NoName",4,1.38629436111989,6.30261897574491
"2815",7,43,"h","h",1,781,4,"B3","NoLabel","NoName",4,1.38629436111989,6.66057514983969
"2816",7,44,"h","h",1,579,4,"B6","NoLabel","NoName",4,1.38629436111989,6.361302477573
"2817",7,45,"h","h",1,917,4,"B2","NoLabel","NoName",4,1.38629436111989,6.82110747225646
"2818",7,46,"f","f",1,757,4,"A4","NoLabel","NoName",4,1.38629436111989,6.62936325343745
"2819",7,47,"f","f",1,1318,4,"A3","NoLabel","NoName",4,1.38629436111989,7.18387071506245
"2820",7,48,"h","h",1,692,4,"B5","NoLabel","NoName",4,1.38629436111989,6.53958595561767
"2821",7,253,"h","h",1,835,0,"B6","NoLabel","NoName",4,1.38629436111989,6.72743172485086
"2822",7,254,"f","f",1,741,0,"TestA1","NoLabel","NoName",4,1.38629436111989,6.60800062529609
"2823",7,255,"f","f",1,1098,0,"A3","NoLabel","NoName",4,1.38629436111989,7.00124562206948
"2824",7,256,"h","h",1,962,0,"TestB2","NoLabel","NoName",4,1.38629436111989,6.86901445066571
