ParticipantName	PresentationSequence	MediaName	RecordingTimestamp	StudioEventIndex	GazePointX (ADCSpx)	GazePointY (ADCSpx)	ValidityLeft	ValidityRight	
P72	7	Flip_B2_G1.wmv	7827		1115	631	0	0	
P72	7	Flip_B2_G1.wmv	7844		1114	624	0	0	
P72	7	Flip_B2_G1.wmv	7861		1113	628	0	0	
P72	7	Flip_B2_G1.wmv	7877		1112	632	0	0	
P72	7	Flip_B2_G1.wmv	7894		1112	630	0	0	
P72	7	Flip_B2_G1.wmv	7911		1108	632	0	0	
P72	7	Flip_B2_G1.wmv	7927		1113	627	0	0	
P72	7	Flip_B2_G1.wmv	7944		1113	629	0	0	
P72	7	Flip_B2_G1.wmv	7961		1112	632	0	0	
P72	7	Flip_B2_G1.wmv	7977		1110	636	0	0	
P72	7	Flip_B2_G1.wmv	7994		1112	638	0	0	
P72	7	Flip_B2_G1.wmv	8011		1112	633	0	0	
P72	7	Flip_B2_G1.wmv	8027		1118	627	0	0	
P72	7	Flip_B2_G1.wmv	8044		1112	639	0	0	
P72	7	Flip_B2_G1.wmv	8060		1111	628	0	0	
P72	7	Flip_B2_G1.wmv	8077		1111	634	0	0	
P72	7	Flip_B2_G1.wmv	8094		1110	637	0	0	
P72	7	Flip_B2_G1.wmv	8110		1111	631	0	0	
P72	7	Flip_B2_G1.wmv	8127		1112	636	0	0	
P72	7	Flip_B2_G1.wmv	8144		1111	633	0	0	
P72	7	Flip_B2_G1.wmv	8160		1103	639	0	0	
P72	7	Flip_B2_G1.wmv	8177		1102	645	0	0	
P72	7	Flip_B2_G1.wmv	8194		1103	638	0	0	
P72	7	Flip_B2_G1.wmv	8210		1100	639	0	0	
P72	7	Flip_B2_G1.wmv	8227		1103	641	0	0	
P72	7	Flip_B2_G1.wmv	8244		1103	645	0	0	
P72	7	Flip_B2_G1.wmv	8260		1099	645	0	0	
P72	7	Flip_B2_G1.wmv	8277		1103	643	0	0	
P72	7	Flip_B2_G1.wmv	8294		1103	637	0	0	
P72	7	Flip_B2_G1.wmv	8310		1105	636	0	0	
P72	7	Flip_B2_G1.wmv	8327		1102	644	0	0	
P72	7	Flip_B2_G1.wmv	8344		1104	638	0	0	
P72	7	Flip_B2_G1.wmv	8360		1104	639	0	0	
P72	7	Flip_B2_G1.wmv	8377		1101	646	0	0	
P72	7	Flip_B2_G1.wmv	8394		1105	640	0	0	
P72	7	Flip_B2_G1.wmv	8410		1101	639	0	0	
P72	7	Flip_B2_G1.wmv	8427		1101	646	0	0	
P72	7	Flip_B2_G1.wmv	8443		1101	644	0	0	
P72	7	Flip_B2_G1.wmv	8460		1098	650	0	0	
P72	7	Flip_B2_G1.wmv	8477		1105	640	0	0	
P72	7	Flip_B2_G1.wmv	8493		1099	640	0	0	
P72	7	Flip_B2_G1.wmv	8510		922	591	0	0	
P72	7	Flip_B2_G1.wmv	8527		774	560	0	0	
P72	7	Flip_B2_G1.wmv	8543		680	533	0	0	
P72	7	Flip_B2_G1.wmv	8560		681	532	0	0	
P72	7	Flip_B2_G1.wmv	8577		672	527	0	0	
P72	7	Flip_B2_G1.wmv	8593		674	531	0	0	
P72	7	Flip_B2_G1.wmv	8610		673	529	0	0	
P72	7	Flip_B2_G1.wmv	8627		669	530	0	0	
P72	7	Flip_B2_G1.wmv	8643		678	535	0	0	
P72	7	Flip_B2_G1.wmv	8660		675	543	0	0	
P72	7	Flip_B2_G1.wmv	8677		667	534	0	0	
P72	7	Flip_B2_G1.wmv	8693		665	524	0	0	
P72	7	Flip_B2_G1.wmv	8710		666	531	0	0	
P72	7	Flip_B2_G1.wmv	8727		672	535	0	0	
P72	7	Flip_B2_G1.wmv	8743		666	543	0	0	
P72	7	Flip_B2_G1.wmv	8760		668	544	0	0	
P72	7	Flip_B2_G1.wmv	8777		667	537	0	0	
P72	7	Flip_B2_G1.wmv	8793		666	535	0	0	
P72	7	Flip_B2_G1.wmv	8810		681	536	0	0	
P72	7	Flip_B2_G1.wmv	8827		662	547	0	0	
P72	7	Flip_B2_G1.wmv	8843		661	545	0	0	
P72	7	Flip_B2_G1.wmv	8860		662	539	0	0	
P72	7	Flip_B2_G1.wmv	8876		659	539	0	0	
P72	7	Flip_B2_G1.wmv	8893		660	543	0	0	
P72	7	Flip_B2_G1.wmv	8910		657	549	0	0	
P72	7	Flip_B2_G1.wmv	8926		658	549	0	0	
P72	7	Flip_B2_G1.wmv	8943		657	546	0	0	
P72	7	Flip_B2_G1.wmv	8960		685	551	0	0	
P72	7	Flip_B2_G1.wmv	8976		655	553	0	0	
P72	7	Flip_B2_G1.wmv	8993		680	635	0	0	
P72	7	Flip_B2_G1.wmv	8993	2					
P72	7		9010		697	801	0	0	
P72	7		9026		707	871	0	0	
P72	7		9043		732	874	0	0	
P72	7		9060		703	865	0	0	
P72	7		9076		687	881	0	0	
P72	7		9093		712	877	0	0	
P72	7		9110		704	869	0	0	
P72	7		9126		710	881	0	0	
P72	7		9143		703	875	0	0	
P72	7		9160		704	873	0	0	
P72	7		9176		707	877	0	0	
P72	7		9193		687	875	0	0	
P72	7		9210		705	885	0	0	
P72	7		9226		708	879	0	0	
P72	7		9243		693	885	0	0	
P72	7		9260		727	876	0	0	
P72	7		9276		707	880	0	0	
P72	7		9293		680	886	0	0	
P72	7		9310		737	873	0	0	
P72	7		9326		711	880	0	0	
P72	7		9343		698	887	0	0	
P72	7		9360		717	878	0	0	
P72	7		9376		709	879	0	0	
P72	7		9393		735	872	0	0	
P72	7		9410		694	896	0	0	
P72	7		9426		712	889	0	0	
P72	7		9443		698	796	0	0	
P72	7		9459		623	647	0	0	
P72	7		9476		591	538	0	0	
P72	7		9493		564	455	0	0	
P72	7		9509		557	438	0	0	
P72	7		9526		558	418	0	0	
P72	7		9543		562	427	0	0	
P72	7	Flip_A1_S1.wmv	9548	3					
P72	7	Flip_A1_S1.wmv	9559		560	425	0	0	
P72	7	Flip_A1_S1.wmv	9576		564	427	0	0	
P72	7	Flip_A1_S1.wmv	9593		552	426	0	0	
P72	7	Flip_A1_S1.wmv	9609		557	422	0	0	
P72	7	Flip_A1_S1.wmv	9626		557	431	0	0	
P72	7	Flip_A1_S1.wmv	9643		557	429	0	0	
P72	7	Flip_A1_S1.wmv	9659		556	422	0	0	
P72	7	Flip_A1_S1.wmv	9676		553	430	0	0	
P72	7	Flip_A1_S1.wmv	9693		556	437	0	0	
P72	7	Flip_A1_S1.wmv	9709		558	429	0	0	
P72	7	Flip_A1_S1.wmv	9726		559	434	0	0	
P72	7	Flip_A1_S1.wmv	9743		561	441	0	0	
P72	7	Flip_A1_S1.wmv	9759		558	436	0	0	
P72	7	Flip_A1_S1.wmv	9776		563	440	0	0	
P72	7	Flip_A1_S1.wmv	9793		563	443	0	0	
P72	7	Flip_A1_S1.wmv	9809		560	437	0	0	
P72	7	Flip_A1_S1.wmv	9826		559	436	0	0	
P72	7	Flip_A1_S1.wmv	9843		563	442	0	0	
P72	7	Flip_A1_S1.wmv	9859		560	437	0	0	
P72	7	Flip_A1_S1.wmv	9876		560	440	0	0	
P72	7	Flip_A1_S1.wmv	9892		560	440	0	0	
P72	7	Flip_A1_S1.wmv	9909		559	437	0	0	
P72	7	Flip_A1_S1.wmv	9926		557	444	0	0	
P72	7	Flip_A1_S1.wmv	9942		559	446	0	0	
P72	7	Flip_A1_S1.wmv	9959		559	441	0	0	
P72	7	Flip_A1_S1.wmv	9976		557	443	0	0	
P72	7	Flip_A1_S1.wmv	9992		556	437	0	0	
P72	7	Flip_A1_S1.wmv	10009		554	436	0	0	
P72	7	Flip_A1_S1.wmv	10026		557	440	0	0	
P72	7	Flip_A1_S1.wmv	10042		556	433	0	0	
P72	7	Flip_A1_S1.wmv	10059		555	439	0	0	
P72	7	Flip_A1_S1.wmv	10076		556	436	0	0	
P72	7	Flip_A1_S1.wmv	10092		556	436	0	0	
P72	7	Flip_A1_S1.wmv	10109		553	436	0	0	
P72	7	Flip_A1_S1.wmv	10126		555	436	0	0	
P72	7	Flip_A1_S1.wmv	10142		557	435	0	0	
P72	7	Flip_A1_S1.wmv	10159		556	439	0	0	
P72	7	Flip_A1_S1.wmv	10176		559	442	0	0	
P72	7	Flip_A1_S1.wmv	10192		589	434	0	0	
P72	7	Flip_A1_S1.wmv	10209		850	401	0	0	
P72	7	Flip_A1_S1.wmv	10226		1080	366	0	0	
P72	7	Flip_A1_S1.wmv	10242		1172	344	0	0	
P72	7	Flip_A1_S1.wmv	10259		1189	345	0	0	
P72	7	Flip_A1_S1.wmv	10275		1183	348	0	0	
P72	7	Flip_A1_S1.wmv	10292		1181	348	0	0	
P72	7	Flip_A1_S1.wmv	10309		1181	350	0	0	
P72	7	Flip_A1_S1.wmv	10325		1177	346	0	0	
P72	7	Flip_A1_S1.wmv	10342		1177	342	0	0	
P72	7	Flip_A1_S1.wmv	10359		1170	350	0	0	
P72	7	Flip_A1_S1.wmv	10375		1165	351	0	0	
P72	7	Flip_A1_S1.wmv	10392		1160	348	0	0	
P72	7	Flip_A1_S1.wmv	10409		1151	351	0	0	
P72	7	Flip_A1_S1.wmv	10425		1138	348	0	0	
P72	7	Flip_A1_S1.wmv	10442		917	318	0	0	
P72	7	Flip_A1_S1.wmv	10459		720	312	0	0	
P72	7	Flip_A1_S1.wmv	10475		690	298	0	0	
P72	7	Flip_A1_S1.wmv	10492		658	299	0	0	
P72	7	Flip_A1_S1.wmv	10509		660	303	0	0	
P72	7	Flip_A1_S1.wmv	10525		653	305	0	0	
P72	7	Flip_A1_S1.wmv	10542		652	307	0	0	
P72	7	Flip_A1_S1.wmv	10559		653	307	0	0	
P72	7	Flip_A1_S1.wmv	10575		646	309	0	0	
P72	7	Flip_A1_S1.wmv	10592		651	314	0	0	
P72	7	Flip_A1_S1.wmv	10609		650	316	0	0	
P72	7	Flip_A1_S1.wmv	10625		653	329	0	0	
P72	7	Flip_A1_S1.wmv	10642		652	320	0	0	
P72	7	Flip_A1_S1.wmv	10659		651	365	0	0	
P72	7	Flip_A1_S1.wmv	10675		677	523	0	0	
P72	7	Flip_A1_S1.wmv	10692		680	576	0	0	
P72	7	Flip_A1_S1.wmv	10708		689	584	0	0	
P72	7	Flip_A1_S1.wmv	10725		692	584	0	0	
P72	7	Flip_A1_S1.wmv	10742		691	596	0	0	
P72	7	Flip_A1_S1.wmv	10758		698	592	0	0	
P72	7	Flip_A1_S1.wmv	10775		714	600	0	0	
P72	7	Flip_A1_S1.wmv	10792		716	598	0	0	
P72	7	Flip_A1_S1.wmv	10808		719	596	0	0	
P72	7	Flip_A1_S1.wmv	10825		745	605	0	0	
P72	7	Flip_A1_S1.wmv	10842		738	600	0	0	
P72	7	Flip_A1_S1.wmv	10858		754	610	0	0	
P72	7	Flip_A1_S1.wmv	10875		776	612	0	0	
P72	7	Flip_A1_S1.wmv	10892		764	604	0	0	
P72	7	Flip_A1_S1.wmv	10908		776	610	0	0	
P72	7	Flip_A1_S1.wmv	10925		783	613	0	0	
P72	7	Flip_A1_S1.wmv	10942		790	603	0	0	
P72	7	Flip_A1_S1.wmv	10958		817	620	0	0	
P72	7	Flip_A1_S1.wmv	10975		820	615	0	0	
P72	7	Flip_A1_S1.wmv	10992		828	618	0	0	
P72	7	Flip_A1_S1.wmv	11008		842	617	0	0	
P72	7	Flip_A1_S1.wmv	11025		854	606	0	0	
P72	7	Flip_A1_S1.wmv	11042		865	609	0	0	
P72	7	Flip_A1_S1.wmv	11058		879	607	0	0	
P72	7	Flip_A1_S1.wmv	11075		881	600	0	0	
P72	7	Flip_A1_S1.wmv	11092		898	591	0	0	
P72	7	Flip_A1_S1.wmv	11108		922	596	0	0	
P72	7	Flip_A1_S1.wmv	11125		907	592	0	0	
P72	7	Flip_A1_S1.wmv	11142		909	592	0	0	
P72	7	Flip_A1_S1.wmv	11158		906	592	0	0	
P72	7	Flip_A1_S1.wmv	11175		901	586	0	0	
P72	7	Flip_A1_S1.wmv	11192		897	596	0	0	
P72	7	Flip_A1_S1.wmv	11208		892	592	0	0	
P72	7	Flip_A1_S1.wmv	11225		903	592	0	0	
P72	7	Flip_A1_S1.wmv	11241		886	592	0	0	
P72	7	Flip_A1_S1.wmv	11258		902	593	0	0	
P72	7	Flip_A1_S1.wmv	11275		878	593	0	0	
P72	7	Flip_A1_S1.wmv	11291		894	587	0	0	
P72	7	Flip_A1_S1.wmv	11308		887	594	0	0	
P72	7	Flip_A1_S1.wmv	11325		878	589	0	0	
P72	7	Flip_A1_S1.wmv	11341		892	599	0	0	
P72	7	Flip_A1_S1.wmv	11358		880	586	0	0	
P72	7	Flip_A1_S1.wmv	11375		877	594	0	0	
P72	7	Flip_A1_S1.wmv	11391		755	558	0	0	
P72	7	Flip_A1_S1.wmv	11408		707	553	0	0	
P72	7	Flip_A1_S1.wmv	11425		675	540	0	0	
P72	7	Flip_A1_S1.wmv	11441		669	538	0	0	
P72	7	Flip_A1_S1.wmv	11458		670	536	0	0	
P72	7	Flip_A1_S1.wmv	11475		669	531	0	0	
P72	7	Flip_A1_S1.wmv	11491		667	539	0	0	
P72	7	Flip_A1_S1.wmv	11508		669	534	0	0	
P72	7	Flip_A1_S1.wmv	11525		667	533	0	0	
P72	7	Flip_A1_S1.wmv	11541		670	536	0	0	
P72	7	Flip_A1_S1.wmv	11558		665	535	0	0	
P72	7	Flip_A1_S1.wmv	11575		667	534	0	0	
P72	7	Flip_A1_S1.wmv	11591		664	539	0	0	
P72	7	Flip_A1_S1.wmv	11608		668	543	0	0	
P72	7	Flip_A1_S1.wmv	11625		668	530	0	0	
P72	7	Flip_A1_S1.wmv	11641		667	528	0	0	
P72	7	Flip_A1_S1.wmv	11658		670	543	0	0	
P72	7	Flip_A1_S1.wmv	11674		669	539	0	0	
P72	7	Flip_A1_S1.wmv	11691		656	542	0	0	
P72	7	Flip_A1_S1.wmv	11708		637	533	0	0	
P72	7	Flip_A1_S1.wmv	11724		639	528	0	0	
P72	7	Flip_A1_S1.wmv	11741		632	529	0	0	
P72	7	Flip_A1_S1.wmv	11758		640	530	0	0	
P72	7	Flip_A1_S1.wmv	11774		632	531	0	0	
P72	7	Flip_A1_S1.wmv	11791		639	533	0	0	
P72	7	Flip_A1_S1.wmv	11808		634	530	0	0	
P72	7	Flip_A1_S1.wmv	11824		632	529	0	0	
P72	7	Flip_A1_S1.wmv	11841		634	527	0	0	
P72	7	Flip_A1_S1.wmv	11858		634	520	0	0	
P72	7	Flip_A1_S1.wmv	11874		634	529	0	0	
P72	7	Flip_A1_S1.wmv	11891		636	528	0	0	
P72	7	Flip_A1_S1.wmv	11908		633	531	0	0	
P72	7	Flip_A1_S1.wmv	11924		634	538	0	0	
P72	7	Flip_A1_S1.wmv	11941		639	537	0	0	
P72	7	Flip_A1_S1.wmv	11958		635	543	0	0	
P72	7	Flip_A1_S1.wmv	11974		635	528	0	0	
P72	7	Flip_A1_S1.wmv	11991		638	540	0	0	
P72	7	Flip_A1_S1.wmv	12008		636	531	0	0	
P72	7	Flip_A1_S1.wmv	12024		636	534	0	0	
P72	7	Flip_A1_S1.wmv	12041		639	532	0	0	
P72	7	Flip_A1_S1.wmv	12058		653	538	0	0	
P72	7	Flip_A1_S1.wmv	12074		880	559	0	0	
P72	7	Flip_A1_S1.wmv	12091		1065	617	0	0	
P72	7	Flip_A1_S1.wmv	12107		1126	637	0	0	
P72	7	Flip_A1_S1.wmv	12124		1127	635	0	0	
P72	7	Flip_A1_S1.wmv	12141		1110	637	0	0	
P72	7	Flip_A1_S1.wmv	12157		1140	636	0	0	
P72	7	Flip_A1_S1.wmv	12174		1131	631	0	0	
P72	7	Flip_A1_S1.wmv	12191		1124	640	0	0	
P72	7	Flip_A1_S1.wmv	12207		1125	630	0	0	
P72	7	Flip_A1_S1.wmv	12224		1124	636	0	0	
P72	7	Flip_A1_S1.wmv	12241		1130	635	0	0	
P72	7	Flip_A1_S1.wmv	12257		1142	633	0	0	
P72	7	Flip_A1_S1.wmv	12274		1129	641	0	0	
P72	7	Flip_A1_S1.wmv	12291		1124	636	0	0	
P72	7	Flip_A1_S1.wmv	12307		1124	637	0	0	
P72	7	Flip_A1_S1.wmv	12324		1131	634	0	0	
P72	7	Flip_A1_S1.wmv	12341		1118	595	0	0	
P72	7	Flip_A1_S1.wmv	12357		1122	584	0	0	
P72	7	Flip_A1_S1.wmv	12374		1123	577	0	0	
P72	7	Flip_A1_S1.wmv	12391		1116	586	0	0	
P72	7	Flip_A1_S1.wmv	12407		1115	586	0	0	
P72	7	Flip_A1_S1.wmv	12424		1119	581	0	0	
P72	7	Flip_A1_S1.wmv	12441		1117	588	0	0	
P72	7	Flip_A1_S1.wmv	12457		1131	587	0	0	
P72	7	Flip_A1_S1.wmv	12474		1118	583	0	0	
P72	7	Flip_A1_S1.wmv	12490		1141	589	0	0	
P72	7	Flip_A1_S1.wmv	12507		1118	588	0	0	
P72	7	Flip_A1_S1.wmv	12524		1122	584	0	0	
P72	7	Flip_A1_S1.wmv	12540		1117	579	0	0	
P72	7	Flip_A1_S1.wmv	12557		1112	585	0	0	
P72	7	Flip_A1_S1.wmv	12574		1117	578	0	0	
P72	7	Flip_A1_S1.wmv	12590		1127	572	0	0	
P72	7	Flip_A1_S1.wmv	12607		1114	584	0	0	
P72	7	Flip_A1_S1.wmv	12624		1117	576	0	0	
P72	7	Flip_A1_S1.wmv	12640		1117	586	0	0	
P72	7	Flip_A1_S1.wmv	12657		1116	573	0	0	
P72	7	Flip_A1_S1.wmv	12674		1113	583	0	0	
P72	7	Flip_A1_S1.wmv	12690		1114	579	0	0	
P72	7	Flip_A1_S1.wmv	12707		1113	583	0	0	
P72	7	Flip_A1_S1.wmv	12724		1112	583	0	0	
P72	7	Flip_A1_S1.wmv	12740		1141	607	0	0	
P72	7	Flip_A1_S1.wmv	12757		1136	596	0	0	
P72	7	Flip_A1_S1.wmv	12774		1132	614	0	0	
P72	7	Flip_A1_S1.wmv	12790		1133	615	0	0	
P72	7	Flip_A1_S1.wmv	12807		1139	620	0	0	
P72	7	Flip_A1_S1.wmv	12824		1135	616	0	0	
P72	7	Flip_A1_S1.wmv	12840		1128	620	0	0	
P72	7	Flip_A1_S1.wmv	12857		1136	620	0	0	
P72	7	Flip_A1_S1.wmv	12874		1136	607	0	0	
P72	7	Flip_A1_S1.wmv	12890		1126	627	0	0	
P72	7	Flip_A1_S1.wmv	12907		1135	612	0	0	
P72	7	Flip_A1_S1.wmv	12924		1133	613	0	0	
P72	7	Flip_A1_S1.wmv	12940		1134	616	0	0	
P72	7	Flip_A1_S1.wmv	12957		1133	616	0	0	
P72	7	Flip_A1_S1.wmv	12974		1088	612	0	0	
P72	7	Flip_A1_S1.wmv	12990		886	574	0	0	
P72	7	Flip_A1_S1.wmv	13007		759	534	0	0	
P72	7	Flip_A1_S1.wmv	13024		726	509	0	0	
P72	7	Flip_A1_S1.wmv	13040		712	500	0	0	
P72	7	Flip_A1_S1.wmv	13057		718	516	0	0	
P72	7	Flip_A1_S1.wmv	13073		715	508	0	0	
P72	7	Flip_A1_S1.wmv	13090		715	514	0	0	
P72	7	Flip_A1_S1.wmv	13107		734	520	0	0	
P72	7	Flip_A1_S1.wmv	13123		721	523	0	0	
P72	7	Flip_A1_S1.wmv	13140		720	514	0	0	
P72	7	Flip_A1_S1.wmv	13157		716	525	0	0	
P72	7	Flip_A1_S1.wmv	13173		719	519	0	0	
P72	7	Flip_A1_S1.wmv	13190		722	526	0	0	
P72	7	Flip_A1_S1.wmv	13207		718	516	0	0	
P72	7	Flip_A1_S1.wmv	13223		716	515	0	0	
P72	7	Flip_A1_S1.wmv	13240		716	527	0	0	
P72	7	Flip_A1_S1.wmv	13257		721	517	0	0	
P72	7	Flip_A1_S1.wmv	13273		729	516	0	0	
P72	7	Flip_A1_S1.wmv	13290		716	529	0	0	
P72	7	Flip_A1_S1.wmv	13307		718	524	0	0	
P72	7	Flip_A1_S1.wmv	13323		720	526	0	0	
P72	7	Flip_A1_S1.wmv	13340		713	513	0	0	
P72	7	Flip_A1_S1.wmv	13357		717	521	0	0	
P72	7	Flip_A1_S1.wmv	13373		675	502	0	0	
P72	7	Flip_A1_S1.wmv	13390		680	496	0	0	
P72	7	Flip_A1_S1.wmv	13407		678	496	0	0	
P72	7	Flip_A1_S1.wmv	13423		681	496	0	0	
P72	7	Flip_A1_S1.wmv	13440		677	503	0	0	
P72	7	Flip_A1_S1.wmv	13457		678	495	0	0	
P72	7	Flip_A1_S1.wmv	13473		675	502	0	0	
P72	7	Flip_A1_S1.wmv	13490		678	494	0	0	
P72	7	Flip_A1_S1.wmv	13506		685	498	0	0	
P72	7	Flip_A1_S1.wmv	13523		678	492	0	0	
P72	7	Flip_A1_S1.wmv	13540		677	494	0	0	
P72	7	Flip_A1_S1.wmv	13556		678	496	0	0	
P72	7	Flip_A1_S1.wmv	13573		680	503	0	0	
P72	7	Flip_A1_S1.wmv	13590		676	492	0	0	
P72	7	Flip_A1_S1.wmv	13606		672	490	0	0	
P72	7	Flip_A1_S1.wmv	13623		676	497	0	0	
P72	7	Flip_A1_S1.wmv	13640		678	495	0	0	
P72	7	Flip_A1_S1.wmv	13656		681	495	0	0	
P72	7	Flip_A1_S1.wmv	13673		682	502	0	0	
P72	7	Flip_A1_S1.wmv	13690		679	491	0	0	
P72	7	Flip_A1_S1.wmv	13706		678	493	0	0	
P72	7	Flip_A1_S1.wmv	13723		679	497	0	0	
P72	7	Flip_A1_S1.wmv	13740		680	502	0	0	
P72	7	Flip_A1_S1.wmv	13756		679	494	0	0	
P72	7	Flip_A1_S1.wmv	13773		681	493	0	0	
P72	7	Flip_A1_S1.wmv	13790		682	498	0	0	
P72	7	Flip_A1_S1.wmv	13806		697	498	0	0	
P72	7	Flip_A1_S1.wmv	13823		681	496	0	0	
P72	7	Flip_A1_S1.wmv	13840		679	503	0	0	
P72	7	Flip_A1_S1.wmv	13856		678	493	0	0	
P72	7	Flip_A1_S1.wmv	13873		680	498	0	0	
P72	7	Flip_A1_S1.wmv	13889		684	500	0	0	
P72	7	Flip_A1_S1.wmv	13906		676	498	0	0	
P72	7	Flip_A1_S1.wmv	13923		678	491	0	0	
P72	7	Flip_A1_S1.wmv	13939		681	502	0	0	
P72	7	Flip_A1_S1.wmv	13956		798	528	0	0	
P72	7	Flip_A1_S1.wmv	13973		998	574	0	0	
P72	7	Flip_A1_S1.wmv	13989		1128	594	0	0	
P72	7	Flip_A1_S1.wmv	14006		1129	600	0	0	
P72	7	Flip_A1_S1.wmv	14023		1146	600	0	0	
P72	7	Flip_A1_S1.wmv	14039		1150	598	0	0	
P72	7	Flip_A1_S1.wmv	14056		1134	607	0	0	
P72	7	Flip_A1_S1.wmv	14073		1136	603	0	0	
P72	7	Flip_A1_S1.wmv	14089		1134	598	0	0	
P72	7	Flip_A1_S1.wmv	14106		1133	606	0	0	
P72	7	Flip_A1_S1.wmv	14123		1138	600	0	0	
P72	7	Flip_A1_S1.wmv	14139		1138	602	0	0	
P72	7	Flip_A1_S1.wmv	14156		1136	601	0	0	
P72	7	Flip_A1_S1.wmv	14173		1137	600	0	0	
P72	7	Flip_A1_S1.wmv	14189		1156	596	0	0	
P72	7	Flip_A1_S1.wmv	14206		1139	605	0	0	
P72	7	Flip_A1_S1.wmv	14223		1137	603	0	0	
P72	7	Flip_A1_S1.wmv	14239		1139	600	0	0	
P72	7	Flip_A1_S1.wmv	14256		1137	605	0	0	
P72	7	Flip_A1_S1.wmv	14273		1137	607	0	0	
P72	7	Flip_A1_S1.wmv	14289		1136	607	0	0	
P72	7	Flip_A1_S1.wmv	14306		1138	606	0	0	
P72	7	Flip_A1_S1.wmv	14322		1136	609	0	0	
P72	7	Flip_A1_S1.wmv	14339		1136	606	0	0	
P72	7	Flip_A1_S1.wmv	14356		1133	609	0	0	
P72	7	Flip_A1_S1.wmv	14373		1134	606	0	0	
P72	7	Flip_A1_S1.wmv	14389		1134	608	0	0	
P72	7	Flip_A1_S1.wmv	14406		1137	610	0	0	
P72	7	Flip_A1_S1.wmv	14423		1135	604	0	0	
P72	7	Flip_A1_S1.wmv	14439		1137	609	0	0	
P72	7	Flip_A1_S1.wmv	14456		1121	615	0	0	
P72	7	Flip_A1_S1.wmv	14472		1138	607	0	0	
P72	7	Flip_A1_S1.wmv	14489		1135	612	0	0	
P72	7	Flip_A1_S1.wmv	14506		1130	609	0	0	
P72	7	Flip_A1_S1.wmv	14522		1137	612	0	0	
P72	7	Flip_A1_S1.wmv	14539		1134	611	0	0	
P72	7	Flip_A1_S1.wmv	14556		1130	610	0	0	
P72	7	Flip_A1_S1.wmv	14572		1134	607	0	0	
P72	7	Flip_A1_S1.wmv	14589		1134	616	0	0	
P72	7	Flip_A1_S1.wmv	14606		1136	603	0	0	
P72	7	Flip_A1_S1.wmv	14622		1138	612	0	0	
P72	7	Flip_A1_S1.wmv	14639		1132	613	0	0	
P72	7	Flip_A1_S1.wmv	14656		1134	608	0	0	
P72	7	Flip_A1_S1.wmv	14672		1133	612	0	0	
P72	7	Flip_A1_S1.wmv	14689		1134	614	0	0	
P72	7	Flip_A1_S1.wmv	14706		1132	613	0	0	
P72	7	Flip_A1_S1.wmv	14722		1129	615	0	0	
P72	7	Flip_A1_S1.wmv	14739		1129	619	0	0	
P72	7	Flip_A1_S1.wmv	14756		1133	613	0	0	
P72	7	Flip_A1_S1.wmv	14772		1131	619	0	0	
P72	7	Flip_A1_S1.wmv	14789		1130	611	0	0	
P72	7	Flip_A1_S1.wmv	14806		1135	611	0	0	
P72	7	Flip_A1_S1.wmv	14822		1133	617	0	0	
P72	7	Flip_A1_S1.wmv	14839		1131	613	0	0	
P72	7	Flip_A1_S1.wmv	14856		1131	613	0	0	
P72	7	Flip_A1_S1.wmv	14872		1135	616	0	0	
P72	7	Flip_A1_S1.wmv	14889		1128	619	0	0	
P72	7	Flip_A1_S1.wmv	14905		1126	614	0	0	
P72	7	Flip_A1_S1.wmv	14922		1131	619	0	0	
P72	7	Flip_A1_S1.wmv	14939		1127	621	0	0	
P72	7	Flip_A1_S1.wmv	14955		1134	613	0	0	
P72	7	Flip_A1_S1.wmv	14972		1127	615	0	0	
P72	7	Flip_A1_S1.wmv	14989		1130	613	0	0	
P72	7	Flip_A1_S1.wmv	15005		1135	609	0	0	
P72	7	Flip_A1_S1.wmv	15022		1130	620	0	0	
P72	7	Flip_A1_S1.wmv	15039		1128	614	0	0	
P72	7	Flip_A1_S1.wmv	15055		1130	611	0	0	
P72	7	Flip_A1_S1.wmv	15072		1134	612	0	0	
P72	7	Flip_A1_S1.wmv	15089		1130	615	0	0	
P72	7	Flip_A1_S1.wmv	15105		1130	614	0	0	
P72	7	Flip_A1_S1.wmv	15122		1132	609	0	0	
P72	7	Flip_A1_S1.wmv	15139		1111	602	0	0	
P72	7	Flip_A1_S1.wmv	15155		959	571	0	0	
P72	7	Flip_A1_S1.wmv	15172		845	527	0	0	
P72	7	Flip_A1_S1.wmv	15189		766	509	0	0	
P72	7	Flip_A1_S1.wmv	15205		785	510	0	0	
P72	7	Flip_A1_S1.wmv	15222		774	513	0	0	
P72	7	Flip_A1_S1.wmv	15239		781	511	0	0	
P72	7	Flip_A1_S1.wmv	15255		773	509	0	0	
P72	7	Flip_A1_S1.wmv	15272		776	508	0	0	
P72	7	Flip_A1_S1.wmv	15288		769	511	0	0	
P72	7	Flip_A1_S1.wmv	15305		774	514	0	0	
P72	7	Flip_A1_S1.wmv	15322		771	509	0	0	
P72	7	Flip_A1_S1.wmv	15338		767	512	0	0	
P72	7	Flip_A1_S1.wmv	15355		776	514	0	0	
P72	7	Flip_A1_S1.wmv	15372		699	493	0	0	
P72	7	Flip_A1_S1.wmv	15388		698	508	0	0	
P72	7	Flip_A1_S1.wmv	15405		682	499	0	0	
